"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x895329794","x1332515950575357952",2020-11-28 02:45:34,"RichardBostwic1","Watching Oregon and Oregon State play football in the fog, But watching, I see why MaineDOT switched from Orange safety vests to Lime green!","Twitter Web App",140,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RichardBostwic1/status/1332515950575357952","Richard Bostwick","","Lives at the improbable intersection of professional ecologist and dramatic and theatrical arts practitioner.",,FALSE,29,19,3,83,9,2012-10-21 13:07:36,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000064670088/95ede9c4b08f9b4f2273d55b4c6e6b43_normal.jpeg"
"x76250554","x1332480698876387331",2020-11-28 00:25:29,"m1cha3lo0o","@duncantrussell We have reached the lime green covid safety spectrum region on my chart and we can not leave until 1 out of every 4 children experience food insecurities. Only then can we move unto the aqua green section were we start outlawing paper currency.","Twitter Web App",244,"x1332479739219632130","x15030766","duncantrussell",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x15030766","duncantrussell","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/m1cha3lo0o/status/1332480698876387331","michael kirchner","houston, tx","i am the batman!
And I am just here to view the latest studies / tests that have to do with health and longevity.",,FALSE,122,415,0,3253,1709,2009-09-22 04:32:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/76250554/1571095079","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1195324616757133312/7cnyVtQu_normal.jpg"
"x2688464587","x1332477584957972480",2020-11-28 00:13:07,"ManBearPigIets","@DroseAttack That is not the color of safety jackets. We must have different screens or color settings. Those are like hilighter yellow, this is almost key lime green.","Twitter for iPhone",154,"x1332414202594668544","x245760152","DroseAttack",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x245760152","DroseAttack","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ManBearPigIets/status/1332477584957972480","Xander Cage","","blarg. An angry video game nerd. Political retweets are a symptom of the current admin...",,FALSE,65,108,0,21952,86061,2014-07-28 21:56:47,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/892527285328199680/5WOcpfDe_normal.jpg"
"x1313201253489340417","x1332431053089337345",2020-11-27 21:08:13,"toys_warehouse","Cortina Lamba 2x4 Safety Sign""Slow Kids at Play"" 25""x11.5""x1.5"", 03-600-60L, Lime https://t.co/kBniVCUGJZ (via Amazon) https://t.co/gdYcNEU43F","FPTraffic",118,,,,FALSE,FALSE,0,0,,,,,"order.sale/jxlm","https://t.co/kBniVCUGJZ","https://order.sale/jxlm","http://pbs.twimg.com/media/En2--2TWEAEtx_z.jpg","https://t.co/gdYcNEU43F","https://twitter.com/toys_warehouse/status/1332431053089337345/photo/1","photo","http://pbs.twimg.com/media/En2--2TWEAEtx_z.jpg","https://t.co/gdYcNEU43F","https://twitter.com/toys_warehouse/status/1332431053089337345/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/toys_warehouse/status/1332431053089337345","Kids Toys Warehouse","","At Kids Toys Warehouse we are constantly scouring the internet for great deals on all of your favorite toys & games!","https://t.co/zqgf5BsSmL",FALSE,3,125,0,269,17,2020-10-05 20:02:05,FALSE,"https://t.co/zqgf5BsSmL","https://www.facebook.com/KidsToysWarehouse/",,"https://pbs.twimg.com/profile_banners/1313201253489340417/1601929721",,"http://pbs.twimg.com/profile_images/1313208271512113153/DCrJ7HAT_normal.png"
"x1288502260520058882","x1332404893932466176",2020-11-27 19:24:16,"ggetinc_","@blacktinkerbell Ok,okay try it less and create your own gym at home. 

Dont be small minded , if you think the gym will harm you.

Yo family might like you fat also rather than sick.

I been using lime alot for safety as a essential worker.","Twitter for Android",224,"x1332388908860993536","x16791022","blacktinkerbell",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x16791022","blacktinkerbell","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ggetinc_/status/1332404893932466176","#ADOS Jealous #Reparations Angel","Atlanta, GA","⛓#ADOS I was a homeless College Student 3times graduate.
Carpentry trade 🔨            Business Management 👨🏾‍💼
  Small Business Marketing Management 👨🏾‍💻","https://t.co/YNn3vA8eMj",FALSE,489,563,5,2584,4502,2020-07-29 15:51:10,FALSE,"https://t.co/YNn3vA8eMj","http://www.ados101.com/",,"https://pbs.twimg.com/profile_banners/1288502260520058882/1596043875",,"http://pbs.twimg.com/profile_images/1288502470994472960/Mi5eKj7I_normal.jpg"
"x1015938727028273152","x1332212725083037697",2020-11-27 06:40:39,"lime_lightning","Safety Zoneのラスサビ前のラップパートでNot Shyのサビ前の振りできそう","Twitter for iPhone",43,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lime_lightning/status/1332212725083037697","𝒍𝒊𝒍𝒚✈️","TeamSKYは永遠","02line/JO1かターンタイプのことしか呟いてない気がする","https://t.co/r1RR887h17",FALSE,215,371,1,18119,32510,2018-07-08 12:40:42,FALSE,"https://t.co/r1RR887h17","https://marshmallow-qa.com/pdu__?utm_medium=twitter&utm_source=promotion",,"https://pbs.twimg.com/profile_banners/1015938727028273152/1605180505",,"http://pbs.twimg.com/profile_images/1326850194516762624/_28Glaiy_normal.jpg"
"x1330191857905700868","x1332118233080541193",2020-11-27 00:25:10,"BabyCabbxge","I can see it now 🤩. Lime being strapped in as if he’s a literal baby.

Would be for his own safety anyway. He can’t even sit still https://t.co/SQVt95FGwI","Twitter for iPhone",130,,,,TRUE,FALSE,0,0,,,,,"twitter.com/QuickWitCon/st…","https://t.co/SQVt95FGwI","https://twitter.com/QuickWitCon/status/1332103112044257280",,,,,,,,,,,"en","x1332103112044257280","Oh my god! Lol https://t.co/OSoxnoWAMH",2020-11-26 23:25:05,"Twitter Web App",0,0,"x1246562193358958593","QuickWitCon","Louie Duck",531,522,27678,"","Scheme your way to the top.   
 
And always lie about where you are going. ;) 

™ 𝑳𝒐𝒖𝒊𝒆 𝑫𝒖𝒄𝒌.   

Adoptive Dad:@TheCashTalks


Literate account.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BabyCabbxge/status/1332118233080541193","「𝐈𝐧 𝐩𝐢𝐞𝐜𝐞𝐬」!","","Man fuck Twitter",,FALSE,35,34,2,259,37,2020-11-21 16:50:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/1330191857905700868/1605977895",,"http://pbs.twimg.com/profile_images/1330192246155710468/wx2L0KOO_normal.jpg"
"x191232367","x1332052090873548800",2020-11-26 20:02:21,"NickLovettNZ","@brendon_harre @AxelWilkeNZ @viastradaNZ Lime acquired Jump from Uber this year. The red bikes are great from a safety perspective, too expensive to repaint them green I suppose.","Twitter for Android",137,"x1332048448275832838","x2989698792","brendon_harre",FALSE,FALSE,4,1,,,,,,,,,,,,,,,,"x2989698792 x4315967181 x4397159834","brendon_harre AxelWilkeNZ viastradaNZ","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NickLovettNZ/status/1332052090873548800","Nick Lovett","Vancouver, BC","Urbanist, transport nerd, and ""long-time lover of flags"", The Press, Oct 11 2015.  
Tweets are my own.",,FALSE,385,766,16,1926,1947,2010-09-15 22:55:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/191232367/1433427993","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/653151954206502912/vgSa8_yj_normal.jpg"
"x3316290844","x1331946676169355264",2020-11-26 13:03:28,"limebike","Look out for our UK #SaferwithLime campaign this Christmas. Targeting key safety issues in December, including the illegal use of privately owned e-scooters, the campaign will keep you informed and protected throughout the festive season! Find out more: https://t.co/m64WQczQ1i https://t.co/ctj1VjbF8A","Twitter Web App",277,,,,FALSE,FALSE,10,0,,,"SaferwithLime",,"bit.ly/37da7dh","https://t.co/m64WQczQ1i","https://bit.ly/37da7dh","http://pbs.twimg.com/media/EnwFjupXIAAkrpZ.jpg","https://t.co/ctj1VjbF8A","https://twitter.com/limebike/status/1331946676169355264/photo/1","photo","http://pbs.twimg.com/media/EnwFjupXIAAkrpZ.jpg","https://t.co/ctj1VjbF8A","https://twitter.com/limebike/status/1331946676169355264/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/limebike/status/1331946676169355264","Lime","San Francisco, CA","Striving to build people-first cities. Support: @_LimeAID support@li.me","https://t.co/YVXSFpMzK9",FALSE,26043,1311,266,7715,11767,2015-06-09 23:48:48,TRUE,"https://t.co/YVXSFpMzK9","https://www.li.me/",,"https://pbs.twimg.com/profile_banners/3316290844/1603409853","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1281624609993846784/mU6NgvaN_normal.jpg"
"x21057523","x1331726345861279751",2020-11-25 22:27:57,"LauRenxExCarter","Wanted: safety orange, lime green, neon yellow, and hot pink cuffed beanies + coordinating nail polishes","Twitter for iPhone",104,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LauRenxExCarter/status/1331726345861279751","The G(Ren)ch 🎄🛷☃️","Mount Crumpit ","Fat. INxJ. Trillest bitch you know. Regular S+™️. Grapes of wrath in a shapely glass. Breaker of hearts, bones, and molds; crusher of dreams.(Infamous). Ren","https://t.co/xjLiaFXFul",FALSE,1136,650,59,321779,23896,2009-02-17 02:46:11,FALSE,"https://t.co/xjLiaFXFul","https://apple.co/3d8lFRR",,"https://pbs.twimg.com/profile_banners/21057523/1455977199","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1318668896040325128/m-7jIXA5_normal.jpg"
"x37663094","x1331602308816318465",2020-11-25 14:15:05,"sentineltribune","LIME CITY — Perrysburg Township has allocated the most recent round of Coronavirus Aid, Relief, and Economic Security Act funds, totalling an additional $518,527. https://t.co/2Vhta50ZYr","BLOX CMS",186,,,,FALSE,FALSE,1,0,,,,,"sent-trib.com/news/perrysbur…","https://t.co/2Vhta50ZYr","https://www.sent-trib.com/news/perrysburg-twp-cares-spent-on-safety-services/article_eac9d0fc-2f25-11eb-b777-ab972df51b4a.html#utm_campaign=blox&utm_source=twitter&utm_medium=social",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sentineltribune/status/1331602308816318465","Sentinel-Tribune","Bowling Green, Ohio","Daily newspaper since 1890 in Bowling Green, Ohio. Covering all of Wood County.","https://t.co/86pqkMcFBy",FALSE,9483,3776,161,72126,75,2009-05-04 13:49:41,FALSE,"https://t.co/86pqkMcFBy","http://www.sent-trib.com/",,"https://pbs.twimg.com/profile_banners/37663094/1581355238","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/429295934321610752/C3kHvFHH_normal.jpeg"
"x1260782454","x1331576534889598976",2020-11-25 12:32:40,"stil_ho","Gaja the lime unionised occupational health and safety adviser","Cheap Bots, Done Quick!",62,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/stil_ho/status/1331576534889598976","ALex","","",,FALSE,33,93,0,166921,227,2013-03-12 01:16:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000723467550/889d619aa1e0ff6273b24c2a46019ef8_normal.jpeg"
"x125654801","x1331273434823847939",2020-11-24 16:28:15,"activeandblind","@bobbyhristova @CBCHamilton @BCouncillor @CFLimeRidge I have an issue with the “screening” that @CFLimeRidge does with the ignored signs at doors. 

@LyndenParkMall in Brantford has been temp screening and asking questions of patrons for months, why is Lime Ridge taking such a lazy approach to patron safety?","Twitter for iPhone",255,"x1331238644372398080","x915573469475110913","bobbyhristova",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x915573469475110913 x410334710 x1157005690793336835 x2416580928 x2416580928 x116862604","bobbyhristova CBCHamilton BCouncillor CFLimeRidge CFLimeRidge LyndenParkMall","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/activeandblind/status/1331273434823847939","Tim Sullivan","Hamilton, Ont.","Father, husband and blind guy that likes to keep as active as possible.","https://t.co/oQQSdMUxeE",FALSE,129,128,3,1650,872,2010-03-23 13:14:23,FALSE,"https://t.co/oQQSdMUxeE","http://activeandblind.com",,"https://pbs.twimg.com/profile_banners/125654801/1380067606","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/411856644239138816/2Y6Jh9KE_normal.jpeg"
"x1246188579740622849","x1331194311610920960",2020-11-24 11:13:50,"blackcabsmatter","@taxi_leaks Uber invested $170 million in Lime e- scooters and integrated it into it's app' now there's a coincidence for you! TfL safety trial my arse!! Ka- Ching! Ka- Ching!","Twitter for Android",163,"x1331153976809697284","x65366944","taxi_leaks",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x65366944","taxi_leaks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/blackcabsmatter/status/1331194311610920960","Oh dear, how sad, never mind","London, England","Green badge Cabby. Follow the Sapper. Ex' Corps of Royal engineers. Cardiff city FC 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Chelsea FC 🇬🇧. Come on you blues.",,FALSE,82,250,0,888,28,2020-04-03 21:31:40,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1265032537589649409/BBZ4HSN4_normal.jpg"
"x286771749","x1331038723425918978",2020-11-24 00:55:35,"Matt_Goss","@james_rands @Kilkeerock @MattBailey_TW @ThackeraysRest @Kent_cc @JustineRutland @thegeorgetw That’s brilliant news. We walk this way often now. On the topic of road safety issues, it is really concerning the speed at which some vehicles travel down Mt Ephraim Rd and up Lime Tree Rd. We were almost hit today by a very impatient BMW driver whilst crossing over by the clock","Twitter for iPhone",280,"x1331029985239457792","x3034711965","james_rands",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"x3034711965 x901402534765629443 x20228365 x614622678 x26767334 x431911485 x704205609210609664","james_rands Kilkeerock MattBailey_TW ThackeraysRest Kent_cc JustineRutland thegeorgetw","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Matt_Goss/status/1331038723425918978","Matt Goss 🏳️‍🌈","","Director of Learning",,FALSE,130,425,0,1105,807,2011-04-23 17:23:39,FALSE,,,,,"http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/2238542692/60452_464267941061_578431061_6604911_2826869_n_normal.jpg"
